日期,測站,測項,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2012/03/06,板橋,NMHC,0.27,0.33,0.49,0.51,0.4,0.26,0.35,0.43,0.4,0.34,0.25,0.19,0.18,0.18,0.22,0.18,0.26,0.4,0.46,0.41,0.35,0.47,0.39,0.31
2012/03/06,板橋,NO,2.9,3.2,4.6,9.3,5.7,1.9,13,17,16,13,9,6.3,4.1,4.7,5,4.9,5.8,6.9,7.5,5.4,5.1,4.7,9.3,4.8
2012/03/06,板橋,NO2,22,29,31,26,23,18,28,31,34,31,24,19,16,18,20,17,24,34,36,35,34,31,32,29
2012/03/06,板橋,NOx,24,32,35,36,29,20,40,48,50,44,33,25,20,22,25,22,30,41,44,40,39,36,42,34
2012/03/06,板橋,O3,16,13,8,2.4,8.1,16,7.6,12,14,20,27,33,38,36,33,32,23,13,10,10,11,14,4.8,4.3
2012/03/06,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/03/06,板橋,PM10,17,15,21,31,29,27,33,32,32,34,33,31,62,59,29,33,31,33,35,28,27,33,53,66
2012/03/06,板橋,PM2.5,15,9,11,21,20,15,16,11,10,11,15,25,92*,85*,17,14,18,23,19,18,18,17,32,43
2012/03/06,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/03/06,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2
2012/03/06,板橋,RH,70,71,73,78,77,75,74,73,71,67,65,65,64,61,62,63,65,69,73,76,77,77,79,82
2012/03/06,板橋,SO2,0.9,2.2,3,4.5,3,3.6,3.4,3.4,4.8,4.8,4.7,2.3,1.7,1.3,1.2,1.1,1.4,2.2,1.9,2.2,2.2,4.5,9.9,5.5
2012/03/06,板橋,THC,2.2,2.6,2.9,2.8,2.6,2.2,2.2,2.3,2.3,2.2,2.1,2,2,2,2,1.9,2.1,2.3,2.3,2.3,2.2,2.4,2.4,2.3
2012/03/06,板橋,UVB,0,0,0,0,0,0,0,0.6,1.6,3.7,6.5,7.9,7.9,6.8,4.6,2.3,0.8,0.1,0,0,0,0,0,0
2012/03/06,板橋,WD_HR,81,47,219,209,148,129,104,88,88,85,74,89,72,79,75,85,78,70,69,75,95,297,225,221
2012/03/06,板橋,WIND_DIREC,20,154,224,149,138,128,85,78,81,89,83,83,66,90,82,90,73,72,58,72,96,284,212,237
2012/03/06,板橋,WIND_SPEED,1.1,0.8,0.9,1,1.2,1,1.3,1.8,1.7,2.2,3.5,3.3,3.3,2.7,3.8,4,3,2.2,2.8,1.9,1.3,3,2.8,1.9
2012/03/06,板橋,WS_HR,1,0.4,0.6,0.6,1,0.7,0.9,1.5,2.1,2.3,2.9,3.1,2.9,2.9,2.9,3.1,2.4,1.9,1.8,1.7,1.4,1.4,2.3,1.5
2012/03/07,板橋,AMB_TEMP,18,17,17,17,16,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16
2012/03/07,板橋,CH4,2,1.9,2,1.9,2,2.1,2.1,2.1,2.1,2,1.9,1.9,2,2,2,2,2,2,2.1,2,2,2,2,2
2012/03/07,板橋,CO,0.78,0.69,0.7,0.67,0.66,0.67,0.72,1.19,1.41,0.95,0.85,0.79,0.91,0.9,0.95,1.01,0.99,1.1,1.25,1.04,1.05,1.04,0.95,0.78
2012/03/07,板橋,NMHC,0.28,0.13,0.17,0.13,0.13,0.15,0.16,0.35,0.48,0.32,0.35,0.26,0.32,0.29,0.38,0.39,0.4,0.41,0.48,0.41,0.37,0.39,0.36,0.21
2012/03/07,板橋,NO,3.3,1.3,1.4,0.4,0.6,0.7,1.2,3.2,8.3,2.8,3.2,1.6,3.6,4.1,4.5,3.4,2.7,2.1,2,1.3,0.8,1.7,1.5,1
2012/03/07,板橋,NO2,23,10,17,10,9.8,13,17,31,39,27,26,21,28,28,30,29,31,32,35,28,25,31,28,19
2012/03/07,板橋,NOx,27,11,18,10,10,14,18,34,47,29,30,23,31,32,35,32,33,34,37,29,26,32,29,20
2012/03/07,板橋,O3,15,29,22,31,34,32,32,18,11,27,32,36,27,26,27,32,28,25,20,24,24,19,17,28
2012/03/07,板橋,PH_RAIN,4.1,NR,NR,NR,NR,4.5,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2012/03/07,板橋,PM10,65,50,39,37,35,33,32,34,43,44,42,40,43,51,51,46,51,61,65,61,55,51,48,37
2012/03/07,板橋,PM2.5,42,34,25,23,20,23,26,27,31,28,26,26,31,38,37,39,40,42,48,49,40,35,37,31
2012/03/07,板橋,RAIN_COND,76,NR,NR,NR,NR,61,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2012/03/07,板橋,RAINFALL,2,0.2,NR,0.2,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/03/07,板橋,RH,85,86,86,86,86,87,87,85,82,82,82,83,82,80,79,77,79,81,81,82,82,81,83,86
2012/03/07,板橋,SO2,5.6,1.7,2.5,1.5,1.9,2.6,2.1,2.3,3.5,3.5,3.1,2.8,3.4,3.3,3.7,2.4,2,1.6,2.4,3.3,2.8,3.3,3.5,2.3
2012/03/07,板橋,THC,2.3,2.1,2.1,2.1,2.1,2.2,2.3,2.5,2.5,2.3,2.3,2.2,2.3,2.3,2.4,2.4,2.4,2.4,2.5,2.4,2.4,2.4,2.4,2.2
2012/03/07,板橋,UVB,0,0,0,0,0,0,0,0.2,0.4,0.8,0.7,0.9,0.9,0.9,1.1,1.3,0.3,0,0,0,0,0,0,0
2012/03/07,板橋,WD_HR,254,302,298,311,306,299,286,305,332,341,304,307,304,291,298,326,333,315,314,301,288,295,291,312
2012/03/07,板橋,WIND_DIREC,294,312,298,313,262,282,282,34,321,325,300,311,303,280,303,337,328,308,299,295,300,287,289,300
2012/03/07,板橋,WIND_SPEED,2.7,1.2,1.5,2.6,1.6,1.4,0.9,0.6,3.1,1.2,3.5,1.5,2.1,1.3,2.2,1.7,1.8,1.3,1.8,1.8,0.8,1.2,1.2,0.7
2012/03/07,板橋,WS_HR,1.7,1.9,1.2,1.7,1.1,1.3,1.3,1.2,1.4,1.2,2.4,2.2,1.8,1.3,1.3,0.8,1.7,1.3,1.9,2,0.9,1.3,1.2,1.1
2012/03/08,板橋,AMB_TEMP,16,16,17,16,16,15,15,15,15,15,16,16,16,16,16,17,16,16,16,16,16,17,16,15
2012/03/08,板橋,CH4,2,2.1,2.3,2,2,2,2,2,2,2,2,2,1.9,2,2,2.1,2.1,2,2,2.1,2.1,2.1,1.9,1.9
2012/03/08,板橋,CO,0.74,0.92,1.1,0.59,0.62,0.49,0.6,0.83,1.05,1.13,0.99,0.9,0.79,0.77,0.91,1.19,1.08,1.08,1.04,1.58,1.45,1.21,0.68,0.46
2012/03/08,板橋,NMHC,0.22,0.3,0.48,0.21,0.27,0.12,0.13,0.23,0.28,0.37,0.41,0.4,0.29,0.29,0.41,0.69,0.68,0.56,0.44,0.74,0.74,0.56,0.24,0.13
2012/03/08,板橋,NO,0.8,1,4.3,1,1.4,1.1,1.4,2.2,5,5.4,5.4,5.3,3.2,2.8,7.1,13,9.5,6.4,2.5,7.4,14,6.8,1.8,1.2
2012/03/08,板橋,NO2,17,26,39,13,19,10,13,24,28,33,32,29,23,25,34,49,47,42,32,48,49,43,21,11
2012/03/08,板橋,NOx,18,27,43,14,21,11,14,26,33,38,37,34,27,28,41,62,57,49,34,55,63,49,23,12
2012/03/08,板橋,O3,26,15,4.4,25,17,35,34,24,24,19,18,22,25,26,21,11,7.9,11,19,4.5,2.2,6.1,28,39
2012/03/08,板橋,PH_RAIN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,4.1,NR,NR,NR,NR,NR,NR,NR,4.7,NR,NR
2012/03/08,板橋,PM10,32,45,56,50,51,44,24,24,27,35,43,46,44,32,29,42,48,49,48,50,59,51,31,13
2012/03/08,板橋,PM2.5,24,28,36,31,35,31,18,21,23,28,31,29,25,19,21,32,34,32,32,32,35,32,20,8
2012/03/08,板橋,RAIN_COND,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,62,NR,NR,NR,NR,NR,NR,NR,36,NR,NR
2012/03/08,板橋,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1.8,NR,NR,NR,NR,NR,0.2,NR,0.2,0.2,0.2
2012/03/08,板橋,RH,87,86,86,85,85,85,86,87,87,86,83,81,81,82,84,82,83,85,86,86,85,85,85,85
2012/03/08,板橋,SO2,2,2.2,2.2,2.8,4.8,2.2,2.3,3.1,2.2,1.9,2.3,2.4,2.5,2.6,2.2,3.1,3.1,2.8,2.2,2.5,3.1,2.5,1.8,1.6
2012/03/08,板橋,THC,2.2,2.4,2.8,2.2,2.3,2.1,2.1,2.2,2.3,2.4,2.4,2.4,2.2,2.3,2.4,2.8,2.7,2.6,2.4,2.9,2.9,2.7,2.2,2
2012/03/08,板橋,UVB,0,0,0,0,0,0,0,0.1,0.5,0.9,1.1,1.2,1,0.8,1.8,0.9,0.1,0,0,0,0,0,0,0
2012/03/08,板橋,WD_HR,294,22,352,318,266,301,281,283,295,330,310,324,305,320,17,23,357,329,306,340,3.6,327,317,303
2012/03/08,板橋,WIND_DIREC,314,47,331,283,280,301,275,298,295,8.8,308,304,301,326,96,23,30,322,312,329,22,8.8,334,262
2012/03/08,板橋,WIND_SPEED,1.1,1,1.8,1.1,2.8,2.9,1.1,1.5,2,1.3,1.7,4.3,2.6,0.8,1.1,2.5,2.3,1.9,0.8,1.7,1.4,2,3.3,1.3
2012/03/08,板橋,WS_HR,0.6,0.8,0.8,1.2,1.6,2.5,1.4,1.1,1.3,0.5,1.8,1.7,1.8,1.1,0.5,0.9,1.4,1.3,0.9,1,0.8,1.1,2.3,1.7
2012/03/09,板橋,AMB_TEMP,14,14,13,13,13,12,12,13,13,13,14,14,15,15,14,14,14,14,14,13,13,13,13,12
2012/03/09,板橋,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2012/03/09,板橋,CO,0.38,0.35,0.34,0.36,0.37,0.38,0.46,0.86,0.81,0.81,0.71,0.58,0.72,0.68,0.48,0.49,0.59,0.67,0.88,0.79,0.59,0.53,0.49,0.41
2012/03/09,板橋,NMHC,0.09,0.09,0.09,0.08,0.08,0.08,0.13,0.31,0.3,0.39,0.4,0.36,0.38,0.36,0.25,0.26,0.35,0.34,0.43,0.38,0.28,0.22,0.2,0.15
2012/03/09,板橋,NO,1.2,1,0.9,0.7,0.6,0.9,1.1,3.2,1.9,3.5,6,4.6,4.8,5.5,2,2.1,2.7,2.3,2.3,2.3,1.6,1.4,1.5,1.4
2012/03/09,板橋,NO2,6.9,6.6,6,6.2,5.8,6.5,14,33,27,33,34,27,34,33,21,21,27,25,31,30,23,19,19,16
2012/03/09,板橋,NOx,8.1,7.6,6.9,6.9,6.4,7.4,15,36,29,36,40,31,38,39,23,23,29,28,33,32,24,20,20,17
2012/03/09,板橋,O3,42,40,41,43,45,47,39,22,28,22,22,28,20,19,29,29,22,23,18,25,28,30,30,34
2012/03/09,板橋,PH_RAIN,4.5,4.3,4.3,4.2,4.1,4.1,4,4.6,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,4.5,NR,NR,5.2,NR,NR
2012/03/09,板橋,PM10,11,11,10,10,11,10,10,13,22,32,38,37,34,44,38,27,26,23,22,27,27,18,17,16
2012/03/09,板橋,PM2.5,1,6,9,10,8,4,5,9,16,24,25,22,22,26,21,15,16,18,18,17,18,18,19,16
2012/03/09,板橋,RAIN_COND,38,8.5,8,7.1,15,10,16,13,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,3.8,NR,NR,34,NR,NR
2012/03/09,板橋,RAINFALL,1.6,1.2,0.4,2.4,2.8,6,4.6,0.4,NR,0.2,NR,NR,NR,NR,NR,0.4,NR,NR,NR,NR,0.2,0.6,NR,0.2
2012/03/09,板橋,RH,84,83,83,83,83,83,84,83,82,82,81,79,81,81,82,81,80,79,79,79,80,81,81,82
2012/03/09,板橋,SO2,1.3,1.2,1.3,1.2,1.1,1.1,1.3,1.6,1.7,1.9,2.5,2.4,2.4,2.2,1.5,1.4,1.6,1.6,1.7,1.6,1.5,1.4,1.8,1.4
2012/03/09,板橋,THC,2,2,2,1.9,2,2,2,2.2,2.2,2.3,2.3,2.2,2.2,2.3,2.1,2.1,2.2,2.2,2.4,2.3,2.2,2.1,2.1,2
2012/03/09,板橋,UVB,0,0,0,0,0,0,0,0,0.1,0.4,1.1,1.7,0.8,0.7,0.4,0.3,0.2,0,0,0,0,0,0,0
2012/03/09,板橋,WD_HR,283,289,328,336,341,336,347,6.1,338,39,103,89,19,324,327,330,337,354,334,347,352,342,358,334
2012/03/09,板橋,WIND_DIREC,270,321,346,323,311,335,21,329,348,106,106,86,302,331,327,335,338,331,330,345,351,349,355,16
2012/03/09,板橋,WIND_SPEED,2.5,2.4,2.2,3.3,3.1,2.6,1.1,2.7,0.7,1.3,1.7,2.1,1.5,2.6,2.1,2.8,2.4,1.3,2,2.3,2.5,2,2.4,2.7
2012/03/09,板橋,WS_HR,1.7,1.5,1.4,1.6,1.4,1.2,0.6,0.9,0.7,0.5,1.7,2,0.5,1.6,1.7,1.5,1.2,1,1.4,1.1,1.1,1.1,1,1.4
2012/03/10,板橋,AMB_TEMP,12,12,12,11,11,11,12,12,12,13,13,13,14,14,14,14,13,14,14,14,13,13,13,13
2012/03/10,板橋,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.9,1.8
2012/03/10,板橋,CO,0.32,0.25,0.23,0.22,0.22,0.26,0.37,0.45,0.54,0.65,0.5,0.6,0.57,0.54,0.54,0.61,0.59,0.6,0.55,0.59,0.51,0.49,0.54,0.42
2012/03/10,板橋,NMHC,0.1,0.08,0.08,0.08,0.08,0.11,0.22,0.19,0.23,0.35,0.32,0.32,0.27,0.23,0.26,0.34,0.33,0.27,0.21,0.23,0.19,0.17,0.18,0.15
2012/03/10,板橋,NO,1.2,0.7,0.9,0.4,0.1,0.5,1,1.9,1.7,7.4,4.5,9.3,7.2,5.8,5.2,3.8,2.8,4,2.7,3.3,2.7,1.9,2,1.1
2012/03/10,板橋,NO2,10,7,6.5,5.8,6,9.9,20,22,25,32,26,33,30,29,31,29,30,29,25,29,24,23,25,19
2012/03/10,板橋,NOx,12,7.7,7.4,6.2,6.1,10,21,24,27,40,31,43,38,35,36,33,33,33,28,33,27,25,27,20
2012/03/10,板橋,O3,38,40,40,41,41,35,23,23,21,19,21,14,18,20,17,18,18,18,22,19,23,25,25,30
2012/03/10,板橋,PH_RAIN,4.5,4,NR,4.3,4.3,NR,3.9,4.5,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2012/03/10,板橋,PM10,18,17,18,23,21,18,18,17,23,33,31,29,32,29,28,43,53,50,45,44,46,42,39,38
2012/03/10,板橋,PM2.5,11,9,10,15,17,15,15,12,18,25,24,22,19,16,16,20,22,24,26,25,27,28,27,25
2012/03/10,板橋,RAIN_COND,39,26,NR,37,44,NR,36,21,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR
2012/03/10,板橋,RAINFALL,2.6,NR,0.2,0.6,0.4,NR,2.2,0.4,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2012/03/10,板橋,RH,84,83,81,82,82,82,83,83,81,80,79,80,78,77,76,76,75,75,76,76,77,79,78,81
2012/03/10,板橋,SO2,1.3,1.9,1.8,1.8,1.7,2,1.9,1.8,2.3,2.4,2.2,1.9,2,1.8,1.8,2.5,2.2,1.8,2.2,1.9,1.8,2,1.6,1.9
2012/03/10,板橋,THC,2,2,1.9,2,2,2,2.2,2.1,2.2,2.3,2.2,2.2,2.1,2.1,2.1,2.3,2.2,2.1,2.1,2.1,2,2,2,2
2012/03/10,板橋,UVB,0,0,0,0,0,0,0,0.1,0.2,1.2,1,1.1,1.1,1.1,0.6,0.2,0.1,0,0,0,0,0,0,0
2012/03/10,板橋,WD_HR,345,336,346,329,337,347,82,46,338,91,86,91,91,92,88,346,22,88,87,91,89,88,80,88
2012/03/10,板橋,WIND_DIREC,26,7.8,359,321,339,92,17,320,326,82,88,92,94,93,80,20,89,84,88,88,88,64,89,92
2012/03/10,板橋,WIND_SPEED,3.3,1.8,2.5,2.8,2.7,0.8,0.7,2.2,1.4,2.5,2.3,1.3,2.3,2.4,1.8,2.3,1.7,2.2,3,2,2.9,1.8,2.2,2.3
2012/03/10,板橋,WS_HR,1.4,1.4,1.3,1.5,1.5,1.1,0,0.7,1,1.2,2,1.8,2.3,2.2,2.2,1.3,0.8,2.5,2.8,2.3,2.3,2.3,2.1,1.7
2012/03/11,板橋,AMB_TEMP,13,14,14,14,14,13,13,14,14,14,15,15,15,15,14,14,14,15,15,15,15,14,13,13
2012/03/11,板橋,CH4,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2012/03/11,板橋,CO,0.35,0.34,0.33,0.28,0.28,0.28,0.36,0.4,0.45,0.49,0.56,0.55,0.48,0.49,0.6,0.55,0.58,0.64,0.63,0.54,0.58,0.63,0.62,0.57
2012/03/11,板橋,NMHC,0.11,0.14,0.15,0.11,0.11,0.15,0.18,0.16,0.16,0.2,0.23,0.24,0.17,0.19,0.28,0.26,0.23,0.23,0.22,0.18,0.17,0.17,0.15,0.14
2012/03/11,板橋,NO,0.6,0.6,0.5,0.5,0.5,0.6,1,1.3,2.5,3.2,4,4.4,2.7,2.8,5.6,4.2,3.9,3.9,2.9,1.7,1.1,1.5,1.3,1.2
2012/03/11,板橋,NO2,14,14,13,9.2,9.1,11,19,19,27,28,31,29,25,29,35,32,34,36,32,25,24,26,25,21
2012/03/11,板橋,NOx,14,15,14,9.7,9.6,11,20,21,29,32,35,33,27,32,40,36,38,40,35,27,25,28,26,22
2012/03/11,板橋,O3,35,32,32,37,37,36,29,32,25,24,22,24,30,26,19,20,19,23,25,33,37,36,37,40
2012/03/11,板橋,PH_RAIN,NR,NR,NR,NR,NR,3.7,NR,NR,NR,NR,,NR,NR,NR,3.6,NR,NR,NR,NR,NR,NR,3.2,3.1,3.2
2012/03/11,板橋,PM10,33,35,37,38,42,42,42,45,49,56,64,66,67,66,59,56,60,68,70,70,79,88,87,84
2012/03/11,板橋,PM2.5,24,21,21,24,25,23,28,35,34,39,46,45,38,35,38,41,44,50,53,52,55,63,70,73
2012/03/11,板橋,RAIN_COND,NR,NR,NR,NR,NR,3.7,NR,NR,NR,NR,,NR,NR,NR,4.4,NR,NR,NR,NR,NR,NR,4.6,4.1,4.7
2012/03/11,板橋,RAINFALL,NR,NR,NR,NR,0.2,0.6,NR,NR,NR,NR,NR,NR,NR,NR,0.6,NR,NR,NR,NR,NR,0.2,0.6,0.4,0.8
2012/03/11,板橋,RH,79,76,74,72,72,78,77,73,72,69,69,71,67,67,72,74,72,67,65,65,64,72,78,80
2012/03/11,板橋,SO2,2,0.9,0.1,0.1,0.3,0.6,1.6,1.9,1.5,2.1,2,2.3,2.8,2.5,1.8,1.4,1.7,3.9,3.3,2.9,4,3.5,2.5,2.1
2012/03/11,板橋,THC,2,2,2,2,2,2,2.1,2,2,2.1,2.1,2.1,2,2.1,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2,2.1
2012/03/11,板橋,UVB,0,0,0,0,0,0,0,0.1,0.3,0.5,0.6,1,0.8,0.4,0.4,0.3,0.1,0,0,0,0,0,0,0
2012/03/11,板橋,WD_HR,90,89,94,89,94,115,108,85,85,82,87,91,83,90,100,86,85,90,89,89,86,86,84,84
2012/03/11,板橋,WIND_DIREC,91,77,91,90,89,113,100,86,80,92,81,85,86,92,106,86,74,100,85,91,82,103,82,91
2012/03/11,板橋,WIND_SPEED,1.8,0.8,1.8,2.2,1.8,1.9,1,2.6,2,1.9,2.1,2.8,2.9,2.8,1.4,1.8,1.6,1.8,2.2,2.3,2.3,2.7,2.9,2.7
2012/03/11,板橋,WS_HR,1.9,1,1.3,1.8,1.4,1.3,1.2,1.8,2,1.8,1.8,1.9,2.8,2.3,1.5,1.5,1.7,2,1.9,2,1.9,1.9,2.2,1.9
2012/03/12,板橋,AMB_TEMP,13,14,14,14,14,14,14,14,15,15,15,15,16,15,15,14,14,14,14,14,14,14,14,14
2012/03/12,板橋,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.9,1.9#,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.8
2012/03/12,板橋,CO,0.46,0.44,0.42,0.42,0.46,0.49,0.54,0.73,0.76,0.6,0.58,0.49,0.51,0.61,.58#,0.59,0.54,0.58,0.61,0.54,0.49,0.48,0.51,0.33
2012/03/12,板橋,NMHC,0.09,0.09,0.08,0.08,0.08,0.08,0.1,0.19,0.24,0.21,0.21,0.19,0.16,.21#,0.22,0.22,0.22,0.24,0.24,0.21,0.18,0.18,0.19,0.11
2012/03/12,板橋,NO,0.7,0.5,0.6,1,1,0.8,1.4,2,3.5,3.8,4.9,3.4,2.6,3.3,3.2#,3.6,4,4,4.4,3.9,3.4,3.1,2.9,1.7
2012/03/12,板橋,NO2,12,8.5,8.1,7.2,7.7,8.8,17,26,34,30,30,21,20,30,30#,32,31,31,31,28,27,26,26,15
2012/03/12,板橋,NOx,13,9.1,8.7,8.3,8.7,9.6,18,28,37,33,34,25,23,33,33#,35,35,35,35,32,31,29,29,16
2012/03/12,板橋,O3,52,54,54,56,56,55,49,40,31,32,32,40,38,27#,25,23,21,20,19,21,21,22,23,32
2012/03/12,板橋,PH_RAIN,3.4,NR,NR,3.4,3.4,NR,3.3,NR,NR,NR,NR,NR,NR,NR,NR,NR,6.9,5.6,4.4,NR,4.2,4.3,,4.5
2012/03/12,板橋,PM10,83,81,77,90,106,100,89,82,81,82,81,73,65,,62,55,39,27,18,16,16,16,13,13
2012/03/12,板橋,PM2.5,70,64,64,76,84,80,72,67,60,54,50,47,46,,53,44,29,18,12,12,14,16,13,11
2012/03/12,板橋,RAIN_COND,41,NR,NR,4.2,70,NR,4.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,25,52,35,NR,23,13,,11
2012/03/12,板橋,RAINFALL,NR,NR,NR,0.8,1.6,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,0.4,1,0.8,0.2,2,1,NR,0.4
2012/03/12,板橋,RH,81,78,75,74,78,80,76,73,72,72,73,70,69,74,77,80,83,83,83,83,84,84,83,84
2012/03/12,板橋,SO2,3.2,2.6,2.7,3.7,3.5,3.3,4.5,3.8,3.1,3,2.9,2.7,2.6,2.7,3#,2.8,1.7,1.8,2.1,2.4,2,1.5,1.1,0.6
2012/03/12,板橋,THC,2,2,2,2,2,2,2,2.1,2.1,2.1,2.1,2,2,2.1#,2.1,2.1,2.1,2.1,2.1,2.1,2,2,2,1.9
2012/03/12,板橋,UVB,0,0,0,0,0,0,0,0.1,0.4,1,2.2,2,1.4,0.5,0.2,0.1,0,0,0,0,0,0,0,0
2012/03/12,板橋,WD_HR,88,94,88,94,88,86,87,84,89,88,87,88,86,78,86,80,81,74,76,79,75,76,78,85
2012/03/12,板橋,WIND_DIREC,80,123,98,91,81,91,81,85,88,90,70,93,81,85,87,90,79,86,84,85,87,65,90,78
2012/03/12,板橋,WIND_SPEED,3,1.1,2.7,2.9,2.6,2.6,2.5,3.5,4.4,2.6,2.2,4.1,4,2.6,3.2,3,2.7,2.4,2.5,3.4,2.4,1.9,2.1,2.1
2012/03/12,板橋,WS_HR,2.7,1.6,2,2.4,2.2,2.6,2.7,2.8,3.1,2.9,2.8,3.9,3.8,2.9,2.9,2.6,2.3,2.4,2.3,2.5,2.3,2.1,1.8,2.2
2012/03/13,板橋,AMB_TEMP,14,14,14,14,14,14,14,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,15,16
2012/03/13,板橋,CH4,1.9,1.9,1.9,1.9,2,2.1,2.1,1.9,1.9,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.9
2012/03/13,板橋,CO,0.31,0.28,0.25,0.25,0.29,0.35,0.54,0.79,0.84,0.68,0.45,0.48,0.45,0.46,0.57,0.5,0.57,0.62,0.72,0.59,0.59,0.59,0.67,0.49
2012/03/13,板橋,NMHC,0.11,0.11,0.1,0.11,0.17,0.25,0.3,0.32,0.33,0.34,0.21,0.25,0.23,0.22,0.3,0.27,0.3,0.3,0.33,0.25,0.26,0.27,0.26,0.19
2012/03/13,板橋,NO,1.3,1.2,0.8,0.5,0.3,0.4,3,7.4,5.7,9.6,3.5,4.4,3.4,3.1,6.2,4.3,7.5,7.2,6.6,3.6,4,4.2,4.5,1.4
2012/03/13,板橋,NO2,13,11,7.7,9.5,14,17,31,36,37,38,25,28,26,28,35,31,39,38,37,32,33,30,34,25
2012/03/13,板橋,NOx,14,12,8.5,10,14,17,34,43,42,47,28,33,29,31,41,36,46,45,43,36,37,35,38,27
2012/03/13,板橋,O3,32,34,35,33,26,24,14,14,18,18,27,23,24,22,16,17,12,13,13,20,22,19,14,22
2012/03/13,板橋,PH_RAIN,NR,4.7,4.6,4.4,4.5,4.8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,4.8,4.5,4.6,4.7,4.9,5.3,4.8
2012/03/13,板橋,PM10,12,10,6,9,15,16,18,22,24,29,28,26,26,24,22,18,20,17,17,16,11,10,13,15
2012/03/13,板橋,PM2.5,12,12,12,11,15,17,14,12,18,29,25,17,17,18,20,18,11,11,12,8,9,9,7,5
2012/03/13,板橋,RAIN_COND,NR,11,11,15,12,5.8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,8.7,18,7.5,5.7,4.6,4.2,22
2012/03/13,板橋,RAINFALL,0.2,0.4,0.4,1.4,2.8,0.6,NR,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,0.6,4,1.6,2.4,2.2,1.6,1.2
2012/03/13,板橋,RH,84,84,85,86,88,88,88,87,85,83,79,78,80,81,81,82,83,85,85,86,86,86,87,87
2012/03/13,板橋,SO2,1.2,1.3,1.3,1.2,1.4,1.6,1.7,3,1.9,2.3,1.8,1.8,1.8,1.7,1.6,1.7,2.2,2.3,2.4,1.8,1.5,1.6,1.5,1.2
2012/03/13,板橋,THC,2,2,2,2,2.2,2.3,2.4,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.2,2.1,2.2,2.2,2.2,2.1,2.1,2.1,2.2,2.1
2012/03/13,板橋,UVB,0,0,0,0,0,0,0,0.1,0.3,1.4,1.7,1.4,1.2,0.8,0.4,0.2,0.1,0,0,0,0,0,0,0
2012/03/13,板橋,WD_HR,61,74,77,78,30,348,52,69,69,81,70,69,69,74,88,71,89,89,87,90,88,88,68,82
